0; 0.00000000
1; 187933.48462670
2; 179614.69622992
3; 171482.93945489
0; 0.00000000
1; 31270.62589294
2; 31027.19790833
3; 30784.43681871
4; 30542.37061049
5; 30301.02755831
6; 30060.43625735
7; 29820.62570602
8; 29581.62542851
9; 29343.46562310
10; 29106.17732146
11; 28869.79254421
12; 28634.34443991
13; 28399.86739729
14; 28166.39712373
15; 27933.97068598
16; 27702.62651190
17; 27472.40435451
18; 27243.34522141
19; 27015.49127453
20; 26788.88570641
21; 26563.57260074
22; 26339.59678547
23; 26117.00368717
24; 25895.83919483
25; 25676.14954011
26; 25457.98119967
27; 25241.38082350
28; 25026.39519180
29; 24813.07120197
30; 24601.45588582
31; 24391.59645518
32; 24183.54037063
33; 23977.33542356
34; 23773.02981548
35; 23570.67221339
36; 23370.31175591
37; 23171.99798499
38; 22975.78068254
39; 22781.70960065
40; 22589.83408721
41; 22400.20262307
42; 22212.86229980
43; 22027.85827614
44; 21845.23325345
45; 21665.02700739
46; 21487.27600342
47; 21312.01311208
48; 21139.26742750
49; 20969.06418211
50; 20801.42474350
51; 20636.36667549
52; 20473.90384508
53; 20314.04655811
54; 20156.80170878
55; 20002.17293068
56; 19850.16073915
57; 19700.76265713
58; 19553.97331857
59; 19409.78454624
60; 19268.18540350
61; 19129.16222327
62; 18992.69862072
63; 18858.77549897
64; 18727.37105932
65; 18598.46082767
66; 18472.01770774
67; 18348.01206941
68; 18226.41187682
69; 18107.18285728
70; 17990.28870786
71; 17875.69133401
72; 17763.35111159
73; 17653.22716321
74; 17545.27763887
75; 17439.45999213
76; 17335.73124368
77; 17234.04822645
78; 17134.36780728
79; 17036.64708280
80; 16940.84354769
81; 16846.91523557
82; 16754.82083320
83; 16664.51976951
84; 16575.97228173
85; 16489.13946075
86; 16403.98327841
87; 16320.46659912
88; 16238.55317845
89; 16158.20765106
90; 16079.39551028
91; 16002.08308138
92; 15926.23749055
93; 15851.82663120
94; 15778.81912913
95; 15707.18430774
96; 15636.89215441
97; 15567.91328868
98; 15500.21893301
99; 15433.78088635
100; 15368.57150078
101; 15304.56366136
102; 15241.73076894
103; 15180.04672596
104; 15119.48592485
105; 15060.02323878
106; 15001.63401447
107; 14944.29406663
108; 14887.97967380
109; 14832.66757517
110; 14778.33496821
111; 14724.95950669
112; 14672.51929901
113; 14620.99290658
114; 14570.35934207
115; 14520.59806748
116; 14471.68899188
117; 14423.61246881
118; 14376.34929314
119; 14329.88069767
120; 14284.18834912
121; 14239.25434377
122; 14195.06120263
123; 14151.59186621
124; 14108.82968894
125; 14066.75843319
126; 14025.36226303
127; 13984.62573770
128; 13944.53380480
129; 13905.07179332
130; 13866.22540644
131; 13827.98071422
132; 13790.32414617
133; 13753.24248369
134; 13716.72285248
135; 13680.75271487
136; 13645.31986219
137; 13610.41240705
138; 13576.01877571
139; 13542.12770042
140; 13508.72821189
141; 13475.80963170
142; 13443.36156490
143; 13411.37389265
144; 13379.83676489
145; 13348.74059324
146; 13318.07604389
147; 13287.83403070
148; 13258.00570833
149; 13228.58246563
150; 13199.55591898
151; 13170.91790597
152; 13142.66047906
153; 13114.77589944
154; 13087.25663108
155; 13060.09533485
156; 13033.28486278
157; 13006.81825257
158; 12980.68872212
159; 12954.88966429
