0; 0.00000000
1; 186560.69028954
2; 172329.52759179
3; 158780.71718880
4; 145851.00049875
5; 133585.02564236
6; 122106.48964145
7; 111536.84674156
8; 101954.72754344
9; 93418.72907124
10; 86007.09329887
11; 79799.92028613
12; 74802.14283032
13; 70899.91333151
14; 67898.70778208
15; 65591.31382130
16; 63800.70212647
17; 62391.44611958
18; 61265.00822061
19; 60350.88152261
20; 59598.56525791
21; 58971.52872732
22; 58442.97705496
23; 57992.95368928
24; 57606.36558630
25; 57271.62890062
26; 56979.72977640
27; 56723.56419859
28; 56497.46734212
29; 56296.87321843
30; 56118.06513164
31; 55957.99029641
32; 55814.12040354
33; 55684.34551902
34; 55566.89246584
35; 55460.26139930
36; 55363.17605172
37; 55274.54435458
38; 55193.42701568
39; 55119.01225036
40; 55050.59531455
41; 54987.56181487
42; 54929.37401212
43; 54875.55951423
44; 54825.70188939
45; 54779.43283194
46; 54736.42559150
47; 54696.38943583
48; 54659.06496362
49; 54624.22012031
50; 54591.64679765
51; 54561.15792055
52; 54532.58494233
53; 54505.77568361
54; 54480.59246165
55; 54456.91046602
56; 54434.61634386
57; 54413.60696423
58; 54393.78833591
59; 54375.07465711
60; 54357.38747886
61; 54340.65496678
62; 54324.81124808
63; 54309.79583277
64; 54295.55309939
65; 54282.03183727
66; 54269.18483821
67; 54256.96853162
68; 54245.34265781
69; 54234.26997498
70; 54223.71599598
71; 54213.64875136
72; 54204.03857585
73; 54194.85791557
74; 54186.08115371
75; 54177.68445269
76; 54169.64561106
77; 54161.94393362
78; 54154.56011316
79; 54147.47612306
80; 54140.67511917
81; 54134.14135041
82; 54127.86007703
83; 54121.81749585
84; 54116.00067186
85; 54110.39747538
86; 54104.99652459
87; 54099.78713256
88; 54094.75925865
89; 54089.90346376
90; 54085.21086906
91; 54080.67311801
92; 54076.28234124
93; 54072.03112416
94; 54067.91247697
95; 54063.91980695
96; 54060.04689277
97; 54056.28786069
98; 54052.63716253
99; 54049.08955516
100; 54045.64008145
101; 54042.28405263
102; 54039.01703182
103; 54035.83481872
104; 54032.73343535
105; 54029.70911275
106; 54026.75827862
107; 54023.87754568
108; 54021.06370096
109; 54018.31369563
110; 54015.62463562
111; 54012.99377274
112; 54010.41849647
113; 54007.89632620
114; 54005.42490399
115; 54003.00198775
116; 54000.62544492
117; 53998.29324640
118; 53996.00346106
119; 53993.75425033
120; 53991.54386337
121; 53989.37063229
122; 53987.23296786
123; 53985.12935533
124; 53983.05835056
125; 53981.01857639
126; 53979.00871912
127; 53977.02752535
128; 53975.07379883
129; 53973.14639762
130; 53971.24423136
131; 53969.36625867
132; 53967.51148472
133; 53965.67895893
134; 53963.86777281
135; 53962.07705789
136; 53960.30598378
137; 53958.55375632
138; 53956.81961584
139; 53955.10283554
140; 53953.40271987
141; 53951.71860311
142; 53950.04984791
143; 53948.39584402
144; 53946.75600696
145; 53945.12977689
146; 53943.51661741
147; 53941.91601455
148; 53940.32747568
149; 53938.75052857
150; 53937.18472047
151; 53935.62961722
152; 53934.08480242
153; 53932.54987662
154; 53931.02445662
155; 53929.50817467
156; 53928.00067784
157; 53926.50162736
158; 53925.01069801
159; 53923.52757750
160; 53922.05196593
161; 53920.58357526
162; 53919.12212879
163; 53917.66736067
164; 53916.21901544
165; 53914.77684759
166; 53913.34062115
167; 53911.91010927
168; 53910.48509383
169; 53909.06536511
170; 53907.65072139
171; 53906.24096866
172; 53904.83592029
173; 53903.43539670
174; 53902.03922511
175; 53900.64723922
176; 53899.25927898
177; 53897.87519032
178; 53896.49482491
179; 53895.11803993
180; 53893.74469782
181; 53892.37466612
182; 53891.00781724
183; 53889.64402825
184; 53888.28318071
185; 53886.92516050
186; 53885.56985765
187; 53884.21716614
188; 53882.86698380
189; 53881.51921210
190; 53880.17375607
191; 53878.83052412
192; 53877.48942791
193; 53876.15038223
194; 53874.81330490
195; 53873.47811663
196; 53872.14474091
197; 53870.81310391
198; 53869.48313438
199; 53868.15476353
200; 53866.82792498
201; 53865.50255463
202; 53864.17859059
203; 53862.85597309
204; 53861.53464441
205; 53860.21454879
206; 53858.89563238
207; 53857.57784313
208; 53856.26113075
209; 53854.94544667
210; 53853.63074391
211; 53852.31697709
212; 53851.00410230
213; 53849.69207713
214; 53848.38086053
215; 53847.07041284
216; 53845.76069567
217; 53844.45167190
218; 53843.14330561
219; 53841.83556204
220; 53840.52840756
221; 53839.22180964
222; 53837.91573675
223; 53836.61015839
224; 53835.30504504
225; 53834.00036810
226; 53832.69609987
227; 53831.39221352
228; 53830.08868306
229; 53828.78548332
230; 53827.48258989
231; 53826.17997913
232; 53824.87762811
233; 53823.57551462
234; 53822.27361709
235; 53820.97191465
236; 53819.67038703
237; 53818.36901456
238; 53817.06777818
239; 53815.76665938
240; 53814.46564020
241; 53813.16470321
242; 53811.86383149
243; 53810.56300859
244; 53809.26221858
245; 53807.96144593
246; 53806.66067561
247; 53805.35989297
248; 53804.05908380
249; 53802.75823428
250; 53801.45733097
251; 53800.15636081
252; 53798.85531110
253; 53797.55416947
254; 53796.25292392
255; 53794.95156273
256; 53793.65007452
257; 53792.34844821
258; 53791.04667301
259; 53789.74473841
260; 53788.44263417
261; 53787.14035032
262; 53785.83787713
263; 53784.53520514
264; 53783.23232511
265; 53781.92922805
266; 53780.62590515
267; 53779.32234787
268; 53778.01854783
269; 53776.71449688
270; 53775.41018706
271; 53774.10561059
272; 53772.80075987
273; 53771.49562748
274; 53770.19020618
275; 53768.88448887
276; 53767.57846863
277; 53766.27213869
278; 53764.96549241
279; 53763.65852333
